scientificName,scientificNameID,match_type.x,id,date,collected,hakai_id,line_out_depth,work_area,site_id,lat,long,volume,lugols,orig_name,counts,group,lifeStage,identificationQualifier,identificationRemark,AphiaID,url,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type.y,modified
Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,exact,323,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dinophyceae,576,Dinoflagellata,NA,Indet.,NA,19542,http://www.marinespecies.org/aphia.php?p=taxdetails&id=19542,"Fritsch, 1927",accepted,NA,60,Class,19542,Dinophyceae,"Fritsch, 1927",146203,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Dinophyceae. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=19542 on 2021-04-24",urn:lsid:marinespecies.org:taxname:19542,1,1,1,1,NA,exact,2013-11-19T10:27:05.857Z
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,324,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,14000,Dinoflagellata,NA,Indet.,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,5,http://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2021). Protozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2021-04-24,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Ebria tripartita,urn:lsid:marinespecies.org:taxname:118051,exact,325,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ebria tripartita,576,Ebriidea,NA,NA,NA,118051,http://www.marinespecies.org/aphia.php?p=taxdetails&id=118051,"(J.Schumann) Lemmermann, 1899",accepted,NA,220,Species,118051,Ebria tripartita,"(J.Schumann) Lemmermann, 1899",118014,Protozoa,NA,Ebriophyceae,Ebriales,Ebriaceae,Ebria,"Guiry, M.D. & Guiry, G.M. (2021). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Ebria tripartita (J.Schumann) Lemmermann, 1899. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=118051 on 2021-04-24",urn:lsid:marinespecies.org:taxname:118051,1,1,NA,0,0,exact,2015-06-26T12:00:51.270Z
Protozoa,urn:lsid:marinespecies.org:taxname:5,exact,326,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Protozoa,175000,Unknown very small flagellated species,NA,Indet.,NA,5,http://www.marinespecies.org/aphia.php?p=taxdetails&id=5,"Owen, 1858",accepted,NA,10,Kingdom,5,Protozoa,"Owen, 1858",1,Protozoa,NA,NA,NA,NA,NA,WoRMS (2021). Protozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=5 on 2021-04-24,urn:lsid:marinespecies.org:taxname:5,1,1,1,1,NA,exact,2011-07-29T07:04:15.940Z
Biddulphiales,urn:lsid:marinespecies.org:taxname:148965,exact,327,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Biddulphiales,5372,Bacillariophyta,NA,Indet.,NA,148965,http://www.marinespecies.org/aphia.php?p=taxdetails&id=148965,"Krieger, 1954",accepted,NA,100,Order,148965,Biddulphiales,"Krieger, 1954",591192,Chromista,Ochrophyta,Bacillariophyceae,Biddulphiales,NA,NA,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Biddulphiales. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=148965 on 2021-04-24",urn:lsid:marinespecies.org:taxname:148965,1,NA,1,NA,NA,exact,2011-12-20T09:55:00.470Z
Pennales,urn:lsid:marinespecies.org:taxname:1304629,exact,328,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pennales,3788,Bacillariophyta,NA,Indet.,NA,1304629,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304629,NA,accepted,NA,100,Order,1304629,Pennales,NA,148899,Chromista,Ochrophyta,Bacillariophyceae,Pennales,NA,NA,WoRMS (2021). Pennales. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304629 on 2021-04-24,urn:lsid:marinespecies.org:taxname:1304629,1,NA,NA,NA,NA,exact,2018-10-15T11:00:58.190Z
Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,exact,329,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Skeletonema marinoi,17424,Bacillariophyta,NA,NA,NA,376667,http://www.marinespecies.org/aphia.php?p=taxdetails&id=376667,"Sarno & Zingone, 2005",uncertain,unassessed,220,Species,376667,Skeletonema marinoi,"Sarno & Zingone, 2005",149073,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Skeletonema,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Skeletonema marinoi Sarno & Zingone, 2005. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=376667 on 2021-04-24",urn:lsid:marinespecies.org:taxname:376667,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,exact,330,2020-04-29,2020-04-29T18:13:00Z,QPHY1323,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Oligotrichea,7200,Ciliophora,NA,Indet.,NA,732974,http://www.marinespecies.org/aphia.php?p=taxdetails&id=732974,"Bütschli, 1887",accepted,NA,60,Class,732974,Oligotrichea,"Bütschli, 1887",425401,Chromista,Ciliophora,Oligotrichea,NA,NA,NA,"Xu, K.; Agatha, S. & Dolan, J. (2021). World Ciliophora Database. Oligotrichea. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=732974 on 2021-04-24",urn:lsid:marinespecies.org:taxname:732974,1,NA,1,NA,NA,exact,2013-07-01T09:17:04.143Z
Chaetoceros cinctus,urn:lsid:marinespecies.org:taxname:149622,exact,331,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros cinctus,79328,Bacillariophyta,NA,NA,NA,149622,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149622,"Gran, 1897",accepted,NA,220,Species,149622,Chaetoceros cinctus,"Gran, 1897",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros cinctus Gran, 1897. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149622 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149622,1,NA,NA,0,0,exact,2005-07-05T09:02:43.383Z
Chaetoceros debilis,urn:lsid:marinespecies.org:taxname:149219,phonetic,332,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chetoceros debilis,13200,Bacillariophyta,NA,NA,NA,149219,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149219,"Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020",accepted,NA,220,Species,149219,Chaetoceros debilis,"Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros debilis Cleve, 1894 emend Xu, Y.Li & Lundholm in Xu et al., 2020. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149219 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149219,1,NA,NA,0,0,exact,2020-11-02T04:50:29.973Z
Chaetoceros didymus,urn:lsid:marinespecies.org:taxname:149122,exact,333,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros didymus,2200,Bacillariophyta,NA,NA,NA,149122,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149122,"Ehrenberg, 1845",accepted,NA,220,Species,149122,Chaetoceros didymus,"Ehrenberg, 1845",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros didymus Ehrenberg, 1845. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149122 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149122,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
Chaetoceros laciniosus,urn:lsid:marinespecies.org:taxname:149228,exact,334,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros laciniosus,7200,Bacillariophyta,NA,NA,NA,149228,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149228,"F.Schütt, 1895",accepted,NA,220,Species,149228,Chaetoceros laciniosus,"F.Schütt, 1895",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros laciniosus F.Schütt, 1895. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149228 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149228,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
Chaetoceros seiracanthus,urn:lsid:marinespecies.org:taxname:163118,exact,335,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros seiracanthus,1200,Bacillariophyta,NA,NA,NA,163118,http://www.marinespecies.org/aphia.php?p=taxdetails&id=163118,"Gran, 1897",uncertain,unassessed,220,Species,163118,Chaetoceros seiracanthus,"Gran, 1897",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros seiracanthus Gran, 1897. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=163118 on 2021-04-24",urn:lsid:marinespecies.org:taxname:163118,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Chaetoceros similis,urn:lsid:marinespecies.org:taxname:149127,exact,336,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros similis,3000,Bacillariophyta,NA,NA,NA,149127,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149127,"Cleve, 1896",accepted,NA,220,Species,149127,Chaetoceros similis,"Cleve, 1896",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros similis Cleve, 1896. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149127 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149127,1,NA,NA,0,0,exact,2005-07-05T10:00:05.587Z
Chaetoceros socialis,urn:lsid:marinespecies.org:taxname:149123,exact,337,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros socialis,358000,Bacillariophyta,NA,NA,NA,149123,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149123,"H.S.Lauder, 1864",accepted,NA,220,Species,149123,Chaetoceros socialis,"H.S.Lauder, 1864",148985,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros socialis H.S.Lauder, 1864. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149123 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149123,1,NA,NA,0,0,exact,2008-03-27T13:16:17.603Z
Chaetoceros,urn:lsid:marinespecies.org:taxname:148985,exact,338,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Chaetoceros,6800,Bacillariophyta,NA,spp. Indet.,NA,148985,http://www.marinespecies.org/aphia.php?p=taxdetails&id=148985,"C.G. Ehrenberg, 1844",accepted,NA,180,Genus,148985,Chaetoceros,"C.G. Ehrenberg, 1844",148984,Chromista,Ochrophyta,Bacillariophyceae,Chaetocerotanae incertae sedis,Chaetocerotaceae,Chaetoceros,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Chaetoceros C.G. Ehrenberg, 1844. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=148985 on 2021-04-24",urn:lsid:marinespecies.org:taxname:148985,1,1,1,0,0,exact,2018-09-08T17:13:06.053Z
Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,exact,339,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Cylindrotheca closterium,1800,Bacillariophyta,NA,NA,NA,149004,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149004,"(Ehrenberg) Reimann & J.C.Lewin, 1964",accepted,NA,220,Species,149004,Cylindrotheca closterium,"(Ehrenberg) Reimann & J.C.Lewin, 1964",149003,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Cylindrotheca closterium (Ehrenberg) Reimann & J.C.Lewin, 1964. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149004 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149004,1,0,1,0,NA,exact,2008-03-27T13:16:17.603Z
Dactyliosolen fragilissimus,urn:lsid:marinespecies.org:taxname:149310,exact,340,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dactyliosolen fragilissimus,200,Bacillariophyta,NA,NA,NA,149310,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149310,"(Bergon) Hasle, 1996",alternate representation,NA,220,Species,985165,Rhizosolenia fragilissima f. fragilissima,"Bergon, 1903",149309,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Dactyliosolen fragilissimus (Bergon) Hasle, 1996. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149310 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149310,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
Dactyliosolen phuketensis,urn:lsid:marinespecies.org:taxname:248064,exact,341,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Dactyliosolen phuketensis,3200,Bacillariophyta,NA,NA,NA,248064,http://www.marinespecies.org/aphia.php?p=taxdetails&id=248064,"(B.G.Sundström) G.R.Hasle, 1996",alternate representation,NA,220,Species,573582,Rhizosolenia phuketensis,"B.G.Sundström, 1980",149309,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Dactyliosolen,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Dactyliosolen phuketensis (B.G.Sundström) G.R.Hasle, 1996. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=248064 on 2021-04-24",urn:lsid:marinespecies.org:taxname:248064,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
Detonula pumila,urn:lsid:marinespecies.org:taxname:149647,exact,342,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Detonula pumila,9000,Bacillariophyta,NA,NA,NA,149647,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149647,"(Castracane) Gran, 1900",alternate representation,NA,220,Species,163226,Lauderia pumila,"Castracane, 1886",149285,Chromista,Ochrophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,Detonula,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Detonula pumila (Castracane) Gran, 1900. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149647 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149647,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,exact,343,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Ditylum brightwellii,600,Bacillariophyta,NA,NA,NA,149023,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149023,"(T.West) Grunow, 1885",uncertain,unassessed,220,Species,149023,Ditylum brightwellii,"(T.West) Grunow, 1885",149022,Chromista,Ochrophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,Ditylum,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Ditylum brightwellii (T.West) Grunow, 1885. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149023 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149023,1,NA,NA,0,0,exact,2018-01-31T09:33:29.450Z
Guinardia delicatula,urn:lsid:marinespecies.org:taxname:149112,exact,344,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Guinardia delicatula,1800,Bacillariophyta,NA,NA,NA,149112,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149112,"(Cleve) Hasle, 1997",alternate representation,NA,220,Species,149114,Rhizosolenia delicatula,"Cleve, 1900",149111,Chromista,Ochrophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Guinardia delicatula (Cleve) Hasle, 1997. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149112 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149112,1,NA,NA,0,0,exact,2018-02-01T09:09:54.613Z
Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,exact,345,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Leptocylindrus danicus,6400,Bacillariophyta,NA,NA,NA,149106,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149106,"Cleve, 1889",uncertain,unassessed,220,Species,149106,Leptocylindrus danicus,"Cleve, 1889",149038,Chromista,Ochrophyta,Bacillariophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Leptocylindrus danicus Cleve, 1889. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149106 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149106,1,NA,NA,NA,NA,exact,2018-01-31T09:33:29.450Z
Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,exact,346,2020-05-14,2020-05-14T16:34:00Z,QPHY1352,5,QUADRA,QU39,50.0307000000001,-125.0992,250,TRUE,Pseudo-nitzschia delicatissima,1200,Bacillariophyta,NA,NA,NA,149153,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149153,"(Cleve) Heiden, 1928",accepted,NA,220,Species,149153,Pseudo-nitzschia delicatissima,"(Cleve) Heiden, 1928",149151,Chromista,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,"Kociolek, J.P.; Blanco, S.; Coste, M.; Ector, L.; Liu, Y.; Karthick, B.; Kulikovskiy, M.; Lundholm, N.; Ludwig, T.; Potapova, M.; Rimet, F.; Sabbe, K.; Sala, S.; Sar, E.; Taylor, J.; Van de Vijver, B.; Wetzel, C.E.; Williams, D.M.; Witkowski, A.; Witkowski, J. (2021). DiatomBase. Pseudo-nitzschia delicatissima (Cleve) Heiden, 1928. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149153 on 2021-04-24",urn:lsid:marinespecies.org:taxname:149153,1,NA,NA,0,0,exact,2017-06-12T07:40:43.013Z
