eventID,occurrenceID,scientificName,scientificNameID,taxonRank,identificationRemarks,identificationQualifier,occurrenceStatus,basisOfRecord,identifiedBy,dateIdentified
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_31,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_32,Kinetoplastea,urn:lsid:marinespecies.org:taxname:562565,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_33,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_34,Leptocylindrus danicus,urn:lsid:marinespecies.org:taxname:149106,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_35,Metromonas simplex,urn:lsid:marinespecies.org:taxname:118059,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_36,Noctiluca scintillans,urn:lsid:marinespecies.org:taxname:109921,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_37,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_38,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_39,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_40,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_41,Protoperidinium conicum,urn:lsid:marinespecies.org:taxname:110213,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_42,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_43,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_44,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_45,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_46,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_47,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_48,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_49,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_50,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_51,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_52,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_53,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_54,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_55,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_56,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_57,Teleaulax acuta,urn:lsid:marinespecies.org:taxname:106305,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_58,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_59,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_60,Thalassiosira rotula,urn:lsid:marinespecies.org:taxname:148942,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_61,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-22_0m,Hakai_phyto_QU39_2018-05-22_0m_62,Tripos fusus,urn:lsid:marinespecies.org:taxname:840626,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_1,Apedinella radians,urn:lsid:marinespecies.org:taxname:248097,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_2,Chaetoceros simplex,urn:lsid:marinespecies.org:taxname:149294,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_3,Choanozoa,urn:lsid:marinespecies.org:taxname:562870,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_4,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_5,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_6,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_7,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_8,Dinobryon,urn:lsid:marinespecies.org:taxname:157240,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_9,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_10,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_11,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_12,Eucampia zodiacus,urn:lsid:marinespecies.org:taxname:149131,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_13,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_14,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_15,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_16,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_17,Lebouridinium glaucum,urn:lsid:marinespecies.org:taxname:1382182,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_18,Mesodinium rubrum,urn:lsid:marinespecies.org:taxname:232069,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_19,Octactis speculum,urn:lsid:marinespecies.org:taxname:1310442,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_20,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_21,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_22,Protoperidinium,urn:lsid:marinespecies.org:taxname:109553,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_23,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_24,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_25,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_26,Pseudo-nitzschia delicatissima,urn:lsid:marinespecies.org:taxname:149153,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_27,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_28,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_29,Pseudobodo tremulans,urn:lsid:marinespecies.org:taxname:104015,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_30,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_31,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_32,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_33,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_34,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_35,Rhizosolenia setigera,urn:lsid:marinespecies.org:taxname:149115,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_36,Scrippsiella acuminata,urn:lsid:marinespecies.org:taxname:1321853,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_37,Scrippsiella precaria,urn:lsid:marinespecies.org:taxname:110173,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_38,Skeletonema marinoi,urn:lsid:marinespecies.org:taxname:376667,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_39,Synedra nitzschioides f. nitzschioides,urn:lsid:marinespecies.org:taxname:985570,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_40,Teleaulax,urn:lsid:marinespecies.org:taxname:106285,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_41,Telonema subtile,urn:lsid:marinespecies.org:taxname:118075,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_42,Tetraselmis gracilis,urn:lsid:marinespecies.org:taxname:376152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_43,Thalassiosira,urn:lsid:marinespecies.org:taxname:148912,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-05-29_0m,Hakai_phyto_QU39_2018-05-29_0m_44,Tintinnina,urn:lsid:marinespecies.org:taxname:732976,Suborder,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_1,Asterionella glacialis,urn:lsid:marinespecies.org:taxname:148955,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_2,Ciliophrys infusionum,urn:lsid:marinespecies.org:taxname:375958,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_3,Copepoda,urn:lsid:marinespecies.org:taxname:1080,Subclass,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_4,Cylindrotheca closterium,urn:lsid:marinespecies.org:taxname:149004,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_5,Dictyocha,urn:lsid:marinespecies.org:taxname:157258,Genus,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_6,Dinobryon,urn:lsid:marinespecies.org:taxname:157240,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_7,Dinophyceae,urn:lsid:marinespecies.org:taxname:19542,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_8,Dinophysis acuminata,urn:lsid:marinespecies.org:taxname:109603,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_9,Dinophysis acuta,urn:lsid:marinespecies.org:taxname:109604,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_10,Ditylum brightwellii,urn:lsid:marinespecies.org:taxname:149023,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_11,Eucampia zodiacus,urn:lsid:marinespecies.org:taxname:149131,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_12,Euglenozoa,urn:lsid:marinespecies.org:taxname:536202,Phylum,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_13,Eutreptiella hirudoidea,urn:lsid:marinespecies.org:taxname:172264,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_14,Gymnodinium,urn:lsid:marinespecies.org:taxname:109475,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_15,Gyrodinium,urn:lsid:marinespecies.org:taxname:109476,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_16,Heterosigma akashiwo,urn:lsid:marinespecies.org:taxname:160585,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_17,Hillea,urn:lsid:marinespecies.org:taxname:178565,Genus,NA,sp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_18,Katodinium,urn:lsid:marinespecies.org:taxname:109477,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_19,Kinetoplastea,urn:lsid:marinespecies.org:taxname:562565,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_20,Lauderia pumila,urn:lsid:marinespecies.org:taxname:163226,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_21,Noctiluca scintillans,urn:lsid:marinespecies.org:taxname:109921,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_22,Oligotrichea,urn:lsid:marinespecies.org:taxname:732974,Class,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_23,Pennales,urn:lsid:marinespecies.org:taxname:1304629,Order,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_24,Phalacroma oxytoxoides,urn:lsid:marinespecies.org:taxname:624358,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_25,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Stained blue indicating alpha starch and could be Chlorophyta,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_26,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,Cells too small to identify. Showed equatorial groove and could be Dinophyceae,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_27,Protozoa,urn:lsid:marinespecies.org:taxname:5,Kingdom,NA,Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_28,Pseudo-nitzschia multiseries,urn:lsid:marinespecies.org:taxname:175738,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_29,Pseudo-nitzschia seriata,urn:lsid:marinespecies.org:taxname:149152,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_30,Pterosperma,urn:lsid:marinespecies.org:taxname:160595,Genus,NA,spp. Indet.,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_31,Pyramimonas orientalis,urn:lsid:marinespecies.org:taxname:547692,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_32,Pyramimonas subg. Trichocystis grossii,urn:lsid:marinespecies.org:taxname:134550,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_33,Rhizosolenia delicatula,urn:lsid:marinespecies.org:taxname:149114,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_34,Rhizosolenia fragilissima f. fragilissima,urn:lsid:marinespecies.org:taxname:985165,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
Hakai_phyto_QU39_2018-06-05_0m,Hakai_phyto_QU39_2018-06-05_0m_35,Rhizosolenia phuketensis,urn:lsid:marinespecies.org:taxname:573582,Species,NA,NA,Present,HumanObservation,Louis Hobson,2019-01-31/2019-03-30
